t_s,stiff_contact_force_n,impedance_contact_force_n,stiff_center_error_m,impedance_center_error_m
0.5810000000000004,31.35548890014926,17.973064309743386,0.002422653329522449,0.0015233093532149584
0.5820000000000004,31.476998218317604,18.05515893142786,0.0024222566165916512,0.0015232468964524795
0.5830000000000004,31.599227651943277,18.137557240196504,0.002421860439045535,0.0015232358336608358
0.5840000000000004,31.719422223846095,18.21674031094533,0.002421268570153991,0.001523097430964487
0.5850000000000004,31.840435331933516,18.297519902051178,0.0024205075041312724,0.0015228948119904503
0.5860000000000004,31.954496871538936,18.371578864359915,0.0024199136076862976,0.0015229847265940662
0.5870000000000004,32.06996913669961,18.447888392971706,0.0024192506844942954,0.0015230934057535441
0.5880000000000004,32.19383549253663,18.533960862843927,0.0024186686952435937,0.0015233759170632229
0.5890000000000004,32.30280578143004,18.603376525538565,0.0024182867431805435,0.0015239202633157227
0.5900000000000004,32.425057713814894,18.68828854416727,0.0024181362429246274,0.0015247105019798577
0.5910000000000004,32.53881474861062,18.76282436164407,0.00241743482083217,0.0015249256722618878
0.5920000000000004,32.65289926273992,18.84038839162994,0.002416667596697204,0.0015251898483349374
0.5930000000000004,32.768738369458035,18.92071327242758,0.0024154352502529135,0.0015250925500487286
0.5940000000000004,32.880755486400126,18.998386897399612,0.0024136979787938925,0.0015246563316328697
0.5950000000000004,32.97990938019641,19.0647843869664,0.0024116419941867385,0.0015240863257048177
0.5960000000000004,33.08977689994422,19.145529699008847,0.0024098489278045255,0.0015239436848848448
0.5970000000000004,33.194408274736254,19.219057180849262,0.002408173071044323,0.0015239857204755651
0.5980000000000004,33.304538001432064,19.29828479589768,0.0024065625867453057,0.001524098749528945
0.5990000000000004,33.420929347184455,19.382960263131245,0.0024051286848399992,0.0015243478467044536
0.6000000000000004,33.53189288124184,19.459693072035332,0.002403774790355764,0.0015245802562656623
0.6010000000000004,33.64745180641318,19.54077821894182,0.002402493037677413,0.0015247739737492693
0.6020000000000004,33.755747329668615,19.61317791365268,0.0024011744019148524,0.001524814976092613
0.6030000000000004,33.87092190507448,19.693531597321893,0.0024000228819607587,0.0015249294047096898
0.6040000000000004,33.98864393419431,19.775263321552817,0.002399256488925554,0.0015253102480273857
0.6050000000000004,34.10115502048781,19.849542239062096,0.0023987713198161467,0.0015257955560371466
0.6060000000000004,34.22636402456709,19.93665735936561,0.002398402392298546,0.0015262132904522575
0.6070000000000004,34.341806593787155,20.011526403532066,0.002397596140341275,0.0015260478529326646
0.6080000000000004,34.462666238201834,20.094130655126857,0.0023968994069555336,0.001525979821819062
0.6090000000000004,34.568033496032385,20.159909772615578,0.002396347614603039,0.0015260436411480259
0.6100000000000004,34.6802319495248,20.234841565679094,0.002395999865009037,0.0015262903553294462
0.6110000000000004,34.79191863889543,20.309044955161152,0.0023959209285507833,0.0015267633438856806
0.6120000000000004,34.912108806723914,20.39161734167549,0.0023956595365874495,0.0015269877663158387
0.6130000000000004,35.02965363635992,20.470632132630158,0.002395155019769044,0.0015269858257848136
0.6140000000000004,35.14489925505755,20.547643332387015,0.0023945315956890763,0.0015269516434125694
0.6150000000000004,35.26375877146494,20.628887938817133,0.0023940205292138955,0.001527131020625739
0.6160000000000004,35.381050247120015,20.707537436823756,0.002393109384891654,0.0015269780521390548
0.6170000000000004,35.5040291402694,20.793162236069062,0.002392179408648537,0.0015269409089784624
0.6180000000000004,35.62615468795544,20.876885532171706,0.0023912422402770097,0.0015270107873916101
0.6190000000000004,35.73420803653125,20.945642135086697,0.002390353096375426,0.0015272168149830121
0.6200000000000004,35.8487607583575,21.02334659696765,0.002389101786814156,0.001527114528841444
0.6210000000000004,35.961318214642006,21.10039319351809,0.0023879719547039353,0.0015272332306843983
0.6220000000000004,36.072176834955094,21.17586123848504,0.0023870175977355893,0.0015275747561512144
0.6230000000000004,36.18706141800463,21.255615871773216,0.0023860878927385756,0.0015279226364506926
0.6240000000000004,36.30100409312832,21.333971222721793,0.002384779297476046,0.0015278641666719793
0.6250000000000004,36.41618105403887,21.41463510052277,0.0023830937469037487,0.001527474949446384
0.6260000000000004,36.53482524400956,21.499786270396058,0.0023815219285899716,0.0015272643242180322
0.6270000000000004,36.63933985444149,21.56888429990814,0.0023801631866103607,0.0015272847544283916
0.6280000000000004,36.7441734435737,21.639523711200898,0.0023787998754500076,0.0015272612652835768
0.6290000000000004,36.859238869681505,21.721893278759094,0.0023772168627255235,0.0015269664681487015
0.6300000000000004,36.974392466925714,21.803857680895373,0.0023754519914841368,0.0015264558926057215
0.6310000000000004,37.087412555647155,21.88323097052088,0.002373466270321943,0.0015256944199356361
0.6320000000000005,37.20259020911788,21.965174499690605,0.002371699270468396,0.0015251285234904731
0.6330000000000005,37.31001200742871,22.03770568507281,0.002370622406511235,0.0015251793651230832
0.6340000000000005,37.422035448153466,22.11388811538816,0.002369951904185073,0.0015254653023683983
0.6350000000000005,37.537866367987675,22.19298344502053,0.0023695378760830044,0.001525793271064601
0.6360000000000005,37.64816853438538,22.265102893319227,0.002369070853992959,0.0015258638078337122
0.6370000000000005,37.76436492450367,22.344143328092105,0.002368722854128334,0.0015259326045547032
0.6380000000000005,37.88423484081892,22.426065606901055,0.002368405721023595,0.001525938513954216
0.6390000000000005,38.00085728482216,22.50348896446109,0.002367291032197532,0.0015250963249857188
0.6400000000000005,38.119408146143336,22.58533603336325,0.002365839856332231,0.0015239983262502962
0.6410000000000005,38.24074496821219,22.670337663403206,0.002364593395157849,0.001523220190574568
0.6420000000000005,38.35390581780823,22.745215040242407,0.0023633865948018257,0.001522551082358449
0.6430000000000005,38.47158629518601,22.82563329209997,0.002362210109215469,0.0015219657551583867
0.6440000000000005,38.59296851084695,22.909754731114205,0.002361230634710876,0.0015216189425235143
0.6450000000000005,38.71407230250302,22.99248474885612,0.002360382729813792,0.001521415644265771
0.6460000000000005,38.834701520298246,23.07435148448067,0.002359548078247079,0.001521224477096863
0.6470000000000005,38.94516046847177,23.14606612119317,0.002358807736480164,0.0015211305175308356
0.6480000000000005,39.05926956947764,23.22342112359261,0.0023580404271675054,0.0015210081523525268
0.6490000000000005,39.1726592946731,23.300961345705318,0.0023575288754246323,0.001521152339208117
0.6500000000000005,39.28664134903994,23.379022876966435,0.0023576710694236053,0.001521925345532904
0.6510000000000005,39.39974049087574,23.453414844651014,0.0023577963054352232,0.0015225530029132261
0.6520000000000005,39.51837611712531,23.535690781269153,0.002357948868541483,0.001523145499828585
0.6530000000000005,39.6300417320027,23.609558454001924,0.0023583482688766303,0.0015239679870364456
0.6540000000000005,39.74488057476535,23.684683598287368,0.00235830090537263,0.001524331623569007
0.6550000000000005,39.84953869322847,23.756622193475554,0.0023581258471914615,0.0015246527650380043
0.6560000000000005,39.96393808551844,23.83583494744007,0.0023577117907127142,0.001524849844119875
0.6570000000000005,40.08093927255999,23.917313688774396,0.002357575443991346,0.0015254800083332085
0.6580000000000005,40.19974285102731,23.998535888082692,0.002356845575438962,0.0015255856287714545
0.6590000000000005,40.31678998503159,24.07818639695549,0.002356072467203037,0.001525837553777503
0.6600000000000005,40.433127198502596,24.156658624206983,0.002354543266092708,0.0015254791634053812
0.6610000000000005,40.54513889969155,24.232393930230543,0.0023528870457601766,0.001525219853636008
0.6620000000000005,40.66130231921895,24.312947480398854,0.002350650059258367,0.0015245534413992753
0.6630000000000005,40.77301677154357,24.38995602831781,0.0023483334025138805,0.001523983418592906
0.6640000000000005,40.885351491605505,24.467884574485787,0.002345719127632014,0.0015232231592617411
0.6650000000000005,40.994074158604654,24.54292161705468,0.0023432089910549237,0.0015226297340232686
0.6660000000000005,41.10761061400905,24.62305326275813,0.0023406347633180115,0.0015219491939180206
0.6670000000000005,41.21823051185813,24.699931367130333,0.0023383360539922294,0.0015214741238102137
0.6680000000000005,41.33222934402077,24.77969859050038,0.002336558193457737,0.0015213660149990954
0.6690000000000005,41.44719356159854,24.858668430783304,0.002335191280950852,0.0015214309997515396
0.6700000000000005,41.56832597668527,24.942811788494136,0.002334136582476834,0.001521516820973465
0.6710000000000005,41.67666800472731,25.012155174336026,0.002333092332202847,0.0015213171185023745
0.6720000000000005,41.78461076854718,25.083046623517248,0.0023323740976386466,0.0015212066600634475
0.6730000000000005,41.90363150785516,25.165705034656064,0.002331637512773655,0.0015208477151458745
0.6740000000000005,42.02057839280766,25.245349109098306,0.0023313180355201846,0.0015207251378557655
0.6750000000000005,42.138584714076885,25.324587661861305,0.00233111364452419,0.001520539953019625
0.6760000000000005,42.260641219628766,25.407536010009597,0.0023308345672760794,0.0015201456944080993
0.6770000000000005,42.377424318723406,25.484633798271986,0.0023309216376302374,0.0015200580194494517
0.6780000000000005,42.4993485729172,25.56567412389195,0.0023310828832174765,0.0015199960861372783
0.6790000000000005,42.617106273017164,25.642146517434128,0.00233114718389067,0.0015198386841531362
0.6800000000000005,42.73559521540999,25.721830486116993,0.0023306804290542335,0.0015192010709794061
0.6810000000000005,42.85651796652668,25.805370359452166,0.002330242376756729,0.0015187348211728744
0.6820000000000005,42.97352999307899,25.88369531493965,0.002329990883565676,0.0015185967252528585
0.6830000000000005,43.08694270294147,25.95827468554721,0.0023297332731628292,0.0015185768991693722
0.6840000000000005,43.1976936346841,26.031207810380252,0.0023294635735603346,0.0015186793134610026
0.6850000000000005,43.30501731648204,26.101766626702947,0.002329456575769276,0.0015191640367654313
0.6860000000000005,43.420548675072176,26.181162567192388,0.0023293365958242003,0.001519591967553576
0.6870000000000005,43.53972955146401,26.263770484436357,0.002328785304081478,0.0015196772380109069
0.6880000000000005,43.651221584234236,26.33840029945694,0.0023277978860177405,0.001519498632127169
0.6890000000000005,43.76681860919148,26.418789545967286,0.0023265223493074997,0.0015192398510386086
0.6900000000000005,43.88151252875999,26.498204278480348,0.002325051106216942,0.001518979921646289
0.6910000000000005,44.00444398864646,26.58600558022739,0.0023234882546394027,0.0015187903368414563
0.6920000000000005,44.12459335695911,26.66931393874098,0.002321919871889463,0.0015187139212398941
0.6930000000000005,44.24105901459436,26.74820412226546,0.0023202509376513427,0.0015186022847106606
0.6940000000000005,44.34966376516341,26.819701674013146,0.0023184569877288132,0.0015183937689091796
0.6950000000000005,44.457765621541064,26.892690881813582,0.002316901355133452,0.0015184210223035644
0.6960000000000005,44.57436703664948,26.97476032807619,0.0023155917981012826,0.0015186185528542953
0.6970000000000005,44.67958702274027,27.043802516523662,0.00231428229213748,0.0015186778679437182
0.6980000000000005,44.792901098692774,27.122682396885814,0.0023133525738176447,0.0015189892413982969
0.6990000000000005,44.91402430619916,27.208081590811332,0.002312948774838283,0.0015196345328032752
0.7000000000000005,45.03063245992244,27.285855426271453,0.002312544417212549,0.0015200207855505785
0.7010000000000005,45.14440634659243,27.360678869759646,0.002312381107962192,0.0015204668324621206
0.7020000000000005,45.261645697251,27.43898260608223,0.0023124721767731,0.0015209900136906405
0.7030000000000005,45.3895484875251,27.526559447998938,0.0023127092945790305,0.0015215047770899689
0.7040000000000005,45.49854418169284,27.59222084012874,0.002313047216589121,0.0015220319643323196
0.7050000000000005,45.62116761718803,27.67429940021316,0.002313951799686145,0.0015230785320605401
0.7060000000000005,45.75218253147289,27.758740222857817,0.0023145927106042346,0.001523796612216783
0.7070000000000005,45.86980278515475,27.835763432738435,0.00231469736985194,0.0015240276625504876
0.7080000000000005,45.979743606464254,27.909108387735937,0.002314718059117414,0.0015243200440121373
0.7090000000000005,46.0980263075623,27.988654538230595,0.002314533841203189,0.0015245474397077088
0.7100000000000005,46.21933885032815,28.071099741388792,0.002313844401128641,0.0015244476202168741
0.7110000000000005,46.34272924164415,28.156273901108527,0.0023125463045543886,0.0015239803318154472
0.7120000000000005,46.461165955065574,28.237339021981512,0.0023111196692206203,0.0015236581652090587
0.7130000000000005,46.57738759298257,28.31663078819981,0.002309217468421922,0.0015230794630773233
0.7140000000000005,46.691496043873265,28.395687614239456,0.0023071349306970977,0.0015225291592766011
0.7150000000000005,46.80048592243936,28.47061554968172,0.0023052541728885655,0.0015223285149157347
0.7160000000000005,46.91109884725832,28.54783910183512,0.0023032585061130433,0.0015220658610538155
0.7170000000000005,47.01692891337008,28.62111612377233,0.0023014996975835224,0.0015220415277832197
0.7180000000000005,47.13009400585922,28.70229963539297,0.002300092028094029,0.0015222912482133189
0.7190000000000005,47.236451571839815,28.775037029595488,0.0022991799334782506,0.001522863562815965
0.7200000000000005,47.34699119925016,28.85152660095544,0.0022980124873594457,0.0015229222593882634
0.7210000000000005,47.4554450539374,28.926288706958623,0.0022967816158769323,0.0015227585924387913
0.7220000000000005,47.57192138024643,29.00956422083112,0.0022956144671193476,0.0015225225317416049
0.7230000000000005,47.68447295789504,29.087079119416344,0.0022947872887507537,0.0015224890510754244
0.7240000000000005,47.80722664509653,29.17362286716609,0.0022941550595091463,0.00152248543080148
0.7250000000000005,47.92580045678467,29.253437536531614,0.0022938961586586176,0.0015227070020902066
0.7260000000000005,48.04326874669217,29.330749971062485,0.0022936282788920516,0.0015227310801419122
0.7270000000000005,48.15843410535554,29.40579711680424,0.0022936767102803225,0.001522964170346281
0.7280000000000005,48.275982886967014,29.48263029136878,0.0022936205568221454,0.001522980128405927
0.7290000000000005,48.40138712333522,29.56856711082481,0.002293512589916837,0.0015229124083507761
0.7300000000000005,48.514611798026976,29.64050076890326,0.0022935968549460005,0.0015230489138550718
0.7310000000000005,48.63566242640979,29.72056245087478,0.0022932397923706854,0.0015227591369837501
0.7320000000000005,48.750728443166736,29.796741800490285,0.0022930262346466486,0.0015227192085874868
0.7330000000000005,48.872623132789116,29.879300605157887,0.0022929541658501754,0.0015229201866286774
0.7340000000000005,48.98224039975554,29.948295812948267,0.0022930147377347985,0.0015233198244346557
0.7350000000000005,49.09686998921802,30.023309866936334,0.0022931655403346986,0.0015238657586137054
0.7360000000000005,49.2241259252587,30.11103885370475,0.002293190440819737,0.001524343352451304
0.7370000000000005,49.33983504245221,30.18704944004327,0.0022923067125194636,0.0015239926597553563
0.7380000000000005,49.46681416496331,30.27674713000983,0.0022908537844616894,0.001523312703950343
0.7390000000000005,49.587949030181896,30.360217994075537,0.00228888691748449,0.0015223752456918341
0.7400000000000005,49.69184821001989,30.427334303407743,0.0022872033930213666,0.0015219749825161315
0.7410000000000005,49.7989967484133,30.499613616320442,0.0022855017572884374,0.001521690407694028
0.7420000000000005,49.908813121296966,30.575925902410532,0.002283488263047893,0.0015211655054676292
0.7430000000000005,50.0147396640518,30.649422869283026,0.002281904659240917,0.0015211293780089219
0.7440000000000005,50.13750391061566,30.73942377612714,0.0022800846365800963,0.0015207959692661141
0.7450000000000006,50.24866752327994,30.81588227932149,0.002278029770444831,0.0015201631927385772
0.7460000000000006,50.36101839544556,30.894581606934917,0.002276173213122189,0.0015196624612836065
0.7470000000000006,50.46839105300682,30.967528969806438,0.002274745978305629,0.001519469705185603
0.7480000000000006,50.58601106349532,31.050537856455566,0.0022735040172915423,0.0015192653637961838
0.7490000000000006,50.69966490270808,31.127916555771925,0.002272506954450035,0.0015190983353096407
0.7500000000000006,50.817862286917666,31.209315720805748,0.0022718548567331846,0.0015190658122796632
0.7510000000000006,50.928853953105694,31.281784403873875,0.002271385705882693,0.001518995672628779
0.7520000000000006,51.04860299011817,31.36366666522294,0.0022710436626764887,0.0015188556635137016
0.7530000000000006,51.162256877924484,31.43817969248,0.0022710677069942937,0.001518923744719965
0.7540000000000006,51.27940059281823,31.515626481239593,0.0022713246463112358,0.0015190773922032783
0.7550000000000006,51.402217542783674,31.59658801323585,0.002271753044323166,0.0015193036119368433
0.7560000000000006,51.523697895746,31.675495096288884,0.0022720674388134092,0.0015193716606473784
0.7570000000000006,51.633451004651555,31.74466122517421,0.0022725786683269983,0.0015196712100702494
0.7580000000000006,51.756007100960744,31.82555339475563,0.0022729615203518497,0.001519888663518152
0.7590000000000006,51.869359898692935,31.898904930241347,0.002272606757613469,0.0015194664600444024
0.7600000000000006,51.99282976580341,31.98702570962094,0.002271947989462493,0.0015189453673286634
0.7610000000000006,52.11360947390869,32.06840135195001,0.0022705409133426608,0.0015179012741910387
0.7620000000000006,52.221585973779725,32.138413647054215,0.0022690092826716302,0.0015170208120311639
0.7630000000000006,52.33929578389116,32.220287364392846,0.0022674667687859725,0.0015163694337171317
0.7640000000000006,52.45065556853566,32.29502929238716,0.0022658401244548135,0.0015158070120744333
0.7650000000000006,52.55963423092065,32.36825530469039,0.0022639613244481607,0.0015151142917413387
0.7660000000000006,52.66974253837346,32.444119006218045,0.0022620888827495434,0.0015145244882501527
0.7670000000000006,52.77935225267822,32.51956662169167,0.0022606707022847414,0.0015144213683920518
0.7680000000000006,52.891021985220156,32.595897900722896,0.0022592986419793675,0.0015142912099980151
0.7690000000000006,53.01426594859407,32.68371540595667,0.0022578003131161987,0.0015139374360101975
0.7700000000000006,53.130253589608394,32.76242784322793,0.002256556821531945,0.001513748131153344
0.7710000000000006,53.24504236625669,32.83912344068359,0.002255469795911806,0.001513579474949051
0.7720000000000006,53.362029434905004,32.91795770175426,0.002254656606666867,0.0015135353034728784
0.7730000000000006,53.48097100374347,32.997987098346485,0.0022541191507565667,0.0015135994255787532
0.7740000000000006,53.59784695710027,33.075009605146256,0.0022544553961477342,0.00151436420464628
0.7750000000000006,53.71805028112469,33.151152841452515,0.0022544867098164795,0.001514557260288968
0.7760000000000006,53.8364543399312,33.23125376490226,0.002254580546891658,0.0015146921945609797
0.7770000000000006,53.95161006448328,33.305181237819795,0.0022544706838190437,0.0015145567699426509
0.7780000000000006,54.07028188205755,33.38529361286038,0.0022546256589713433,0.001514699382367891
0.7790000000000006,54.18711816124073,33.46078487593902,0.0022549576757005642,0.0015150312925395284
0.7800000000000006,54.302652587113194,33.534849955806116,0.002255069548122431,0.0015151649270559251
0.7810000000000006,54.42424114094575,33.61906777761113,0.0022552270737966735,0.0015154307043548571
0.7820000000000006,54.54431130137123,33.69854376513618,0.002255317983114913,0.0015157217795391765
0.7830000000000006,54.66987864505799,33.78439730290037,0.0022552839257915904,0.0015159998056774341
0.7840000000000006,54.79004647241001,33.86412967550325,0.002255122675399219,0.0015162750032405104
0.7850000000000006,54.90012687515827,33.933534570030005,0.0022548251990060276,0.0015165584908681333
0.7860000000000006,55.018275668344934,34.013490673395005,0.0022544290908778704,0.0015168871339606886
0.7870000000000006,55.12798567536475,34.0849355905936,0.0022535061308566863,0.001516823248800789
0.7880000000000006,55.24313917248978,34.16454028250429,0.0022526566849325838,0.0015170327448382683
0.7890000000000006,55.36396407689105,34.249315421528955,0.0022520021480652306,0.0015175640132681324
0.7900000000000006,55.47612039734787,34.323471886763905,0.002251279960412917,0.0015180657402894615
0.7910000000000006,55.58867855248076,34.39889495196105,0.002250278621648518,0.0015183072018543865
0.7920000000000006,55.7010248296337,34.475142140612384,0.0022486919169851126,0.001518022675376774
0.7930000000000006,55.8174364308355,34.55718963761925,0.002247232146522173,0.0015179721312170722
0.7940000000000006,55.930400375494855,34.634399734536444,0.0022456842431290984,0.001517864954938993
0.7950000000000006,56.04989694423583,34.718466733940716,0.0022446903072821218,0.0015183073977196146
0.7960000000000006,56.164039226493635,34.79446716635478,0.002243745273888884,0.0015186523364739888
0.7970000000000006,56.28474502935321,34.877359287524385,0.0022429415165300705,0.0015189970960009654
0.7980000000000006,56.40054125616508,34.954146909228704,0.002242306699967954,0.0015193521622381937
0.7990000000000006,56.514515462581535,35.02911701256733,0.0022414999274788447,0.0015193701440806195
0.8000000000000006,56.62894333948095,35.10569131412962,0.002240894854905754,0.0015194910621745804
0.8010000000000006,56.74620592196131,35.18499840074998,0.0022401527651434417,0.0015193657845970962
0.8020000000000006,56.862286431944476,35.26324544420905,0.00223960274520355,0.001519365655900124
0.8030000000000006,56.93233169329595,35.33363643326323,0.0022391774867166173,0.0015194130641219986
0.8040000000000006,56.95710954243531,35.397158022991775,0.00223901271146507,0.0015196460431081361
0.8050000000000006,56.94408267277213,35.45907770340685,0.0022391136192168315,0.0015200386679274185
0.8060000000000006,56.896667706874474,35.51778445293832,0.0022393849474725506,0.0015204892232474094
0.8070000000000006,56.80582046920315,35.55945717804152,0.002239775396968749,0.0015209701140428437
0.8080000000000006,56.692896523373506,35.60316090842562,0.0022403414746122985,0.0015215645791230225
0.8090000000000006,56.56754600028847,35.64999871072093,0.0022407264309404307,0.001521924857169555
0.8100000000000006,56.42784101797142,35.69386385935042,0.002240618033574793,0.001521790773585718
0.8110000000000006,56.33533670970301,35.72447304681648,0.002240206661099106,0.0015214162535869043
0.8120000000000006,56.31183395273109,35.75538625367535,0.0022400862273122316,0.0015214093238374168
0.8130000000000006,56.27642531532424,35.790940494919596,0.002239967976808902,0.0015214096217831983
0.8140000000000006,56.23007200374025,35.82150869598203,0.0022401256514983084,0.0015216696044725898
0.8150000000000006,56.17710068761241,35.851227784010874,0.0022400472240075063,0.0015216157369000475
0.8160000000000006,56.11585431528568,35.88340664411888,0.0022398302164866176,0.0015213807567191187
0.8170000000000006,56.05244078078888,35.912604728443505,0.0022395818674078357,0.00152107677216047
0.8180000000000006,55.98924080561045,35.94484977186736,0.002239915062720758,0.0015213030885189152
0.8190000000000006,55.93202619847614,35.967134267872154,0.0022404858816852686,0.0015216463270090997
0.8200000000000006,55.87943688413797,35.9909965133535,0.0022407215645816035,0.0015215354551639739
0.8210000000000006,55.82987581052691,36.02675536089733,0.002241051683415601,0.0015214675971359172
0.8220000000000006,55.79147278996527,36.04420064945135,0.002241444178556303,0.0015214251892856083
0.8230000000000006,55.76196821295512,36.05952096657776,0.0022419633837402276,0.0015214862016578762
0.8240000000000006,55.74275775263781,36.07264351278481,0.002242659775596444,0.0015217120275573541
0.8250000000000006,55.73537479154842,36.09735724906686,0.0022429389317952784,0.0015215137484419425
0.8260000000000006,55.73241705878101,36.10876225820374,0.002243565076845532,0.0015217182716187082
0.8270000000000006,55.82605970924939,36.12797001806363,0.0022442642105805514,0.0015220354905635133
0.8280000000000006,55.91874570607054,36.14104273332219,0.0022445339080307057,0.0015219723220859912
0.8290000000000006,56.00401234624397,36.157382899722506,0.0022446054508899476,0.0015218252025768382
0.8300000000000006,56.08827629496863,36.180132182761206,0.0022448025719672203,0.001521926756089945
0.8310000000000006,56.162703722529955,36.19998204405811,0.0022449908496772896,0.0015221225068277754
0.8320000000000006,56.21316678337723,36.20855388399706,0.002245024918529017,0.0015222544413728526
0.8330000000000006,56.254234038846285,36.224102882741,0.0022447846046573816,0.0015222103344094335
0.8340000000000006,56.27517384122501,36.233067191140215,0.00224428094210325,0.001522030412138959
0.8350000000000006,56.2821768051386,36.24312575107069,0.0022436264746417147,0.0015218302491412567
0.8360000000000006,56.27539905970139,36.25300307225422,0.0022428679039299096,0.0015216329718228203
0.8370000000000006,56.26294833011197,36.269304680892645,0.0022414831037676193,0.0015208860932958944
0.8380000000000006,56.233175696130374,36.27874727643208,0.002239723281636346,0.0015198711040119014
0.8390000000000006,56.189647446559675,36.283551670637586,0.0022378973964920714,0.0015188725272463647
0.8400000000000006,56.144903081154006,36.29407338682994,0.0022360394422054172,0.0015178563100719247
0.8410000000000006,56.09071543776568,36.29839799415987,0.002234289151418474,0.0015168965957775848
0.8420000000000006,56.059106604232824,36.30266938564555,0.0022329323257986675,0.0015162083517219237
0.8430000000000006,56.0472526615349,36.30427230080047,0.002232127092467168,0.00151586227141957
0.8440000000000006,56.03308647289152,36.314391557354774,0.002232127497279472,0.0015160395259965148
0.8450000000000006,56.01764250714023,36.31999906170687,0.002232192725189387,0.0015159072168824204
0.8460000000000006,55.999936152573355,36.32430544862437,0.0022323932694284913,0.0015156180148695527
0.8470000000000006,55.98141776937203,36.33196355028604,0.002232814970671899,0.0015153161110491732
0.8480000000000006,55.96376125233652,36.34338577756853,0.002233476251656403,0.0015150723322029977
0.8490000000000006,55.94708609252166,36.350279560349165,0.0022339053542378773,0.0015144700931782348
0.8500000000000006,55.927526923670065,36.35667496638535,0.002234512041694376,0.0015139886654789282
0.8510000000000006,55.91322367027854,36.36547843252817,0.002235606443901438,0.0015139804425255872
0.8520000000000006,55.904500148501626,36.36848059006845,0.002236707517515076,0.0015139914849190744
0.8530000000000006,55.89526646189057,36.37328753687569,0.0022378060664638537,0.0015140613620624717
0.8540000000000006,55.88924841709874,36.37984663056973,0.002239047730482076,0.001514377494886506
0.8550000000000006,55.88769860532868,36.38168978373911,0.002240168283645199,0.001514681897186402
0.8560000000000006,55.88686492933562,36.381040474513306,0.002241167365546275,0.0015150101766511813
0.8570000000000007,55.88931544571848,36.3854373587324,0.002241653266916608,0.0015149870495271664
0.8580000000000007,55.918583762797546,36.390244668577076,0.0022422473311564644,0.001515292079990244
0.8590000000000007,55.94900265366847,36.39234972026112,0.0022426028457350976,0.0015155291325382122
0.8600000000000007,55.971232281975055,36.39141366758738,0.0022425717086243927,0.0015155511086520355
0.8610000000000007,55.99674544789743,36.39927837851877,0.0022425173879035403,0.0015157348659432042
0.8620000000000007,56.01755763757097,36.40264577428409,0.0022423628023065982,0.0015159504800094223
0.8630000000000007,56.03468585248604,36.40660548351567,0.002241836994073448,0.001515908415737522
0.8640000000000007,56.04829441591567,36.412263718981535,0.0022411858277927143,0.0015158818191651742
0.8650000000000007,56.057431969080795,36.417868836262365,0.0022407134205816004,0.0015161396890942386
0.8660000000000007,56.06292313588197,36.423429220217116,0.002240005548557504,0.001516169675059862
0.8670000000000007,56.07070769260048,36.43588672547652,0.0022394073316864263,0.001516336545697057
0.8680000000000007,56.05691569744305,36.42870864441917,0.002239161931786562,0.001516821799980322
0.8690000000000007,56.045465437652226,36.42858682348372,0.0022392183514569,0.001517472776296594
0.8700000000000007,56.04713228416241,36.44388103944434,0.002239488308529667,0.0015181650560290962
0.8710000000000007,56.04594449801712,36.454539535812415,0.0022397568607021305,0.0015186942701871883
0.8720000000000007,56.035597491823395,36.45793086648594,0.002240436728223921,0.0015195074526237894
0.8730000000000007,56.02567094243881,36.459244921806565,0.002240913935062359,0.0015199835981524327
0.8740000000000007,56.01015942785221,36.45789516439493,0.0022412602708465315,0.001520268033865853
0.8750000000000007,56.00859202061324,36.46192586067638,0.0022418600898212945,0.0015207880646165017
0.8760000000000007,56.00851879461327,36.45926240221497,0.0022423422427746173,0.0015211536993190577
0.8770000000000007,56.00403430425032,36.45832381006995,0.0022425489269625475,0.0015212502963706576
0.8780000000000007,55.99621388487539,36.455661426655965,0.0022424291020886125,0.0015210657112361547
0.8790000000000007,55.987220332700815,36.45810655197649,0.002242214557245589,0.0015208535391845956
0.8800000000000007,55.97894246891479,36.459647436999084,0.0022420160710362796,0.0015207196932757088
0.8810000000000007,55.9707643332375,36.4626741470247,0.0022417742466530467,0.0015205873230768527
0.8820000000000007,55.96331018362368,36.47026488671043,0.0022411550068333094,0.0015201110249389296
0.8830000000000007,55.955657236081834,36.474665772532006,0.002240116626528332,0.0015192777459066666
0.8840000000000007,55.94738664673598,36.473493662590926,0.0022393284160232333,0.001518767047413957
0.8850000000000007,55.94062354368182,36.473016524262604,0.002238359397058534,0.0015180751948247289
0.8860000000000007,55.93479237948596,36.478075785718225,0.002236959924070281,0.0015169490167945185
0.8870000000000007,55.92889509046476,36.47897405822854,0.00223587493541996,0.0015161554069227782
0.8880000000000007,55.92535661804827,36.48272168298325,0.002235147195421704,0.001515654196970055
0.8890000000000007,55.92535076516473,36.478460648308264,0.0022348703542530955,0.0015154774772186221
0.8900000000000007,55.92765999211943,36.47217869119393,0.00223493880399531,0.0015154707566393684
0.8910000000000007,55.941907497952634,36.47811987669091,0.002235595833547374,0.0015158666481844354
0.8920000000000007,55.95532356814439,36.477595428077564,0.0022362193100086652,0.001516033982337526
0.8930000000000007,55.9667495870364,36.48048401391627,0.0022369870937943284,0.0015162366325767221
0.8940000000000007,55.97765135157159,36.48201365752362,0.002238059706485446,0.0015166747298073573
